danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,time_signature,duration_ms,explicit,track.name,track.popularity,track.album.name,key_name,mode_name,key_mode,billboard_year,billboard_rank,ARTIST,Hit
0.465,0.731,-10.643,0.129,0.332,0.00274,0.218,0.861,122.882,3iy2D5RBI7kaN95Gzs5qNn,4,172666,FALSE,Resurrection,21,The Second,D,major,D major,0,0,Steppenwolf,0
0.858,0.6,-6.677,0.0631,0.547,0.00117,0.132,0.515,106.023,1LM6t24SjQr2bJHqeGIR4U,4,234920,FALSE,Still Feel Like Your Man,56,The Search for Everything,D,major,D major,0,0,John Mayer,0
0.76,0.598,-5.838,0.0268,0.151,0.00259,0.0314,0.937,103.977,701DK0It9f7iurRnzKvF0y,4,249120,FALSE,Helpless,49,The Search for Everything,A,minor,A minor,0,0,John Mayer,0
0.718,0.583,-7.884,0.0288,0.623,0.000681,0.0612,0.422,119.971,0oiCeOPwm4zhwfyIpAE37y,4,212320,FALSE,Love on the Weekend,64,The Search for Everything,G,major,G major,0,0,John Mayer,0
0.85,0.461,-9.018,0.0531,0.591,0.0405,0.0922,0.621,94.037,1crSsvtU9wZB15dIQXV2QH,4,265360,FALSE,Moving On and Getting Over,52,The Search for Everything,F#,minor,F# minor,0,0,John Mayer,0
0.784,0.753,-4.099,0.213,0.438,0,0.167,0.532,116.959,4cBlIM5AjnQ74f52Dv7T5K,4,234074,FALSE,Change,66,The Search,F#,minor,F# minor,0,0,NF,0
0.677,0.688,-4.058,0.0633,0.138,0,0.114,0.198,98.049,6MxMqCgqmekcr0VwSU7AVH,4,240428,FALSE,Time,68,The Search,C,minor,C minor,0,0,NF,0
0.653,0.828,-4.502,0.312,0.406,0,0.11,0.709,75.684,2uEuo87JC9tc1dzmPUtOxj,4,232053,FALSE,Returns,58,The Search,F,minor,F minor,0,0,NF,0
0.817,0.814,-3.985,0.185,0.32,0,0.152,0.247,109.994,5rLyYxZNzca00ENADO9m54,4,196800,FALSE,When I Grow Up,72,The Search,D,major,D major,0,0,NF,0
0.727,0.642,-4.915,0.087,0.0291,0,0.0815,0.351,162.935,7ssFG94tZHpX9vbIFM0GVH,4,201720,FALSE,No Excuses,59,The Search,C#,major,C# major,0,0,NF,0
0.741,0.827,-6.343,0.549,0.451,0,0.292,0.418,158.317,7yNgSAuwbDJcdRNrBDtKPq,4,187933,FALSE,WHY,61,The Search,A#,minor,A# minor,0,0,NF,0
0.66,0.847,-3.25,0.191,0.0628,0,0.112,0.925,180.01,44M8gY48QHhvc6vn5be10N,4,204293,FALSE,Me Love,55,Sean Kingston,C#,major,C# major,0,0,Sean Kingston,0
0.745,0.666,-5.899,0.0566,0.159,0,0.302,0.708,129.995,67D9O4Oau629qirRXtTWCS,4,241933,FALSE,Beautiful Girls,63,Sean Kingston,A,major,A major,0,0,Sean Kingston,0
0.641,0.769,-6.606,0.163,0.0661,0,0.319,0.758,87.992,57NxEMa4I4IgsfmI60X13o,4,212173,FALSE,Dry Your Eyes,30,Sean Kingston,C#,major,C# major,0,0,Sean Kingston,0
0.58,0.82,-3.466,0.19,0.0818,2.08E-06,0.106,0.753,105.87,4J9cHn7AatMiY45zpTTeif,3,201613,FALSE,Got No Shorty,23,Sean Kingston,C#,major,C# major,0,0,Sean Kingston,0
0.774,0.821,-3.528,0.0377,0.0657,0,0.182,0.343,108.015,0vGG0MHILzfjLGEb2Hbqds,4,206653,FALSE,Can You Feel It,32,Sean Kingston,D,major,D major,0,0,Sean Kingston,0
0.714,0.709,-4.754,0.0996,0.0272,0,0.234,0.599,97.948,7nyigbQAjnU9DOPSidRFAS,4,220640,FALSE,That Ain't Right,24,Sean Kingston,C,major,C major,0,0,Sean Kingston,0
0.638,0.663,-11.304,0.0282,0.118,0.000115,0.118,0.53,102.389,2uG7i3Aymv5gJuW5CmW19G,4,218706,FALSE,When I Meet Them,29,Seals & Crofts' Greatest Hits,C,major,C major,0,0,Seals and Crofts,0
0.517,0.582,-6.055,0.0305,0.345,0.00132,0.0871,0.402,138.793,01U7AowXWVSzZ8K3LxAeED,4,247813,FALSE,Diamond Girl,35,Seals & Crofts' Greatest Hits,E,minor,E minor,0,0,Seals and Crofts,0
0.403,0.444,-9.993,0.0287,0.517,0.000964,0.168,0.543,92.781,0X5NtrCEqriFUemE5TQ9zC,4,273346,FALSE,Hummingbird,28,Seals & Crofts' Greatest Hits,D,minor,D minor,0,0,Seals and Crofts,0
0.532,0.402,-12.313,0.027,0.585,0,0.0762,0.329,91.858,3ZbbX73MaieghBBb36x7s1,4,245546,FALSE,I'll Play for You,29,Seals & Crofts' Greatest Hits,G,major,G major,0,0,Seals and Crofts,0
0.584,0.535,-10.642,0.0267,0.143,9.68E-06,0.0557,0.488,138.937,6Lr91Mf7cmpHQ34tKwyPsU,4,199213,FALSE,King of Nothing,34,Seals & Crofts' Greatest Hits,A,major,A major,0,0,Seals and Crofts,0
0.301,0.626,-7.5,0.0437,0.445,0,0.327,0.418,176.396,7H25ehG6xvB8K2ltLhbRJP,4,254253,FALSE,We May Never Pass This Way (Again),45,Seals & Crofts' Greatest Hits,A,major,A major,0,0,Seals and Crofts,0
0.657,0.726,-9.022,0.0508,0.146,0.00193,0.329,0.611,100.002,1asNOuJYZ5sKxHa4WM5mNi,4,237773,FALSE,Bring It On,35,Seal,C#,major,C# major,0,0,Seal,0
0.601,0.695,-10.208,0.0367,0.34,0.000601,0.0704,0.468,90.005,2OZTP7xVpOUlRaiOTXWVe1,1,351826,FALSE,Dreaming in Metaphors,34,Seal,A,minor,A minor,0,0,Seal,0
0.534,0.538,-10.536,0.0598,0.353,1.99E-06,0.127,0.221,179.724,7Jb5Ykz1QUJZs3yRlqy1fd,4,285693,FALSE,People Asking Why,31,Seal,B,minor,B minor,0,0,Seal,0
0.707,0.822,-9.472,0.0326,0.0785,0.00907,0.0869,0.583,114.331,2WpQveMD1lCujYMXzPimsj,4,244440,FALSE,Newborn Friend,34,Seal,D,major,D major,0,0,Seal,0
0.558,0.554,-9.202,0.0282,0.118,3.19E-05,0.125,0.104,103.968,2btp3MGBPjqziVdLA6y9zj,4,241733,FALSE,I'm Alive,28,Seal,D,major,D major,0,0,Seal,0
0.56,0.879,-4.633,0.0616,0.0499,0,0.335,0.664,92.017,3MsKwvohAI5hMrAymooEiS,4,223920,FALSE,We Cry,24,The Script,F,major,F major,0,0,The Script,0
0.602,0.919,-4.204,0.0427,0.122,0,0.692,0.393,115.077,7D3woUaa3J2wCsVy3pSbXH,4,203066,FALSE,Before the Worst,44,The Script,G#,minor,G# minor,0,0,The Script,0
0.523,0.933,-3.352,0.0377,0.00822,0,0.327,0.804,152.043,7o6DktaEYyAf4k4K36IiaG,4,214946,FALSE,Rusty Halo,22,The Script,G#,major,G# major,0,0,The Script,0
0.528,0.806,-4.688,0.0348,0.109,0,0.0835,0.402,123.064,7d16oPdHUPX4xTq1wrcxNU,4,272573,FALSE,Fall for Anything,19,The Script,A#,minor,A# minor,0,0,The Script,0
0.624,0.745,-4.454,0.0393,0.0911,0,0.182,0.585,87.918,2NTaxjDg6oosFMJwF449C2,4,192413,FALSE,If You See Kay,29,The Script,F,major,F major,0,0,The Script,0
0.414,0.677,-5.12,0.254,0.0248,0,0.0793,0.0853,172.521,5Psnhdkyanjpgc2P8A5TSM,4,302173,TRUE,Emotionless,62,Scorpion,C#,major,C# major,0,0,Drake,0
0.758,0.491,-9.877,0.138,0.00354,6.50E-06,0.292,0.334,140.121,4ksuI04WMvUnJbHQjgs3L5,4,223240,TRUE,Talk Up (feat. Jay-Z),55,Scorpion,B,major,B major,0,0,Drake,0
0.657,0.571,-12.519,0.139,0.11,0.00123,0.0735,0.622,167.958,4SUwJA3eUVNHExxMPEUhQe,4,207306,TRUE,Ratchet Happy Birthday,51,Scorpion,D,major,D major,0,0,Drake,0
0.85,0.473,-5.747,0.209,0.117,0.0103,0.108,0.38,85.454,41a7dZcq30Ss5kPMayWRV0,4,157605,TRUE,That’s How You Feel,62,Scorpion,A#,minor,A# minor,0,0,Drake,0
0.687,0.429,-13.075,0.192,0.0407,0,0.142,0.336,141.966,3mvYQKm8h6M5K5h0nVPY9S,4,289560,TRUE,After Dark (feat. Static Major & Ty Dolla $ign),55,Scorpion,D,major,D major,0,0,Drake,0
0.5,0.449,-10.977,0.442,0.422,7.96E-06,0.115,0.104,144.206,44Du2IM1bGY7dicmLfXbUs,1,219960,TRUE,Final Fantasy,53,Scorpion,C,major,C major,0,0,Drake,0
0.73,0.824,-2.157,0.29,0.0159,0,0.184,0.651,166.476,3M26Ar6pGmrIoiwDuR6wAi,4,195120,TRUE,Cowboy,22,Scorpion,B,minor,B minor,0,0,Eve,0
0.77,0.86,-3.702,0.19,0.0159,0.000713,0.0682,0.547,96.428,3uVE5vLKkigiWBOQEgmdDk,4,281906,TRUE,Who's That Girl?,64,Scorpion,F#,major,F# major,0,0,Eve,0
0.731,0.781,-5.536,0.268,0.244,0,0.253,0.749,99.588,7qzgIi9e4yrLnzp67MFqNv,4,232026,TRUE,Got What You Need,53,Scorpion,F,major,F major,0,0,Eve,0
0.84,0.925,-4.512,0.278,0.277,1.99E-06,0.0425,0.688,95.661,062jYQiADh2QTQqiovCHSB,4,263933,TRUE,Gangsta Bitches,23,Scorpion,A,minor,A minor,0,0,Eve,0
0.835,0.819,-4.322,0.245,0.041,3.89E-06,0.323,0.712,94.967,5Q3fYF0IZWJZeAScZJzQKW,4,220266,TRUE,That's What It Is,27,Scorpion,D#,minor,D# minor,0,0,Eve,0
0.719,0.708,-5.007,0.254,0.0712,0.000227,0.121,0.419,170.771,0uYiq008XEGyl5CvbP7P5W,4,337066,TRUE,"No, No, No",49,Scorpion,A,minor,A minor,0,0,Eve,0
0.732,0.794,-5.03,0.17,0.0455,0,0.207,0.868,94.645,20bE7jJsfvUcNZo1sOMLac,4,251466,TRUE,You Ain't Gettin' None,18,Scorpion,A,minor,A minor,0,0,Eve,0
0.686,0.809,-3.35,0.347,0.326,0,0.183,0.772,92.177,2nfFE16KaT6Ww5VQdSwGP5,4,249933,TRUE,Be Me,17,Scorpion,G,major,G major,0,0,Eve,0
0.522,0.879,-2.928,0.294,0.0334,0,0.361,0.598,176.013,65Pf97S83Bklj9YvJY7tqX,4,295466,TRUE,Life Is So Hard,20,Scorpion,A,minor,A minor,0,0,Eve,0
0.79,0.522,-13.346,0.444,0.1,1.19E-05,0.479,0.802,82.923,2lOnbK3gm1N6keYkUD3mis,4,268933,TRUE,How Many Mics,50,The Score (Expanded Edition),F#,major,F# major,0,0,Fugees,0
0.53,0.45,-14.975,0.489,0.196,2.62E-06,0.147,0.339,77.887,52PgJoRz30sRQGOGqXYKdX,4,260545,TRUE,Zealots,54,The Score (Expanded Edition),F,major,F major,0,0,Fugees,0
0.438,0.658,-6.433,0.0315,0.0245,7.00E-04,0.045,0.336,159.963,10UnLaItWBmVjuZCocCKL7,4,390480,FALSE,Woman In Chains,25,Rule The World: The Greatest Hits,F,major,F major,0,0,Tears For Fears,0
0.661,0.835,-4.758,0.0256,0.0205,0.341,0.11,0.493,108.978,7n4eBSsdeJpCqrTi39RGPQ,4,272480,FALSE,Break It Down Again,24,Rule The World: The Greatest Hits,F,major,F major,0,0,Tears For Fears,0
0.425,0.369,-11.876,0.0379,0.183,0.00126,0.112,0.65,176.625,1H7gMYGykdtwZOV6s1N0by,3,124693,FALSE,Norwegian Wood (This Bird Has Flown) - Remastered 2009,68,Rubber Soul (Remastered),E,major,E major,0,0,The Beatles,0
0.488,0.539,-8.752,0.0304,0.136,0,0.0538,0.473,115.941,4LLBKnNCrSRrSjSTuiwjE9,4,199960,FALSE,You Won't See Me - Remastered 2009,51,Rubber Soul (Remastered),A,major,A major,0,0,The Beatles,0
0.534,0.624,-9.589,0.0462,0.00797,0,0.128,0.687,121.402,5SUlhldQJtOhUr2GzH5RI7,4,163693,FALSE,Nowhere Man - Remastered 2009,60,Rubber Soul (Remastered),E,major,E major,0,0,The Beatles,0
0.529,0.567,-9.796,0.0282,0.0124,0,0.0729,0.799,130.544,64bKVrkaXQAKx04dLHqCNz,4,138520,FALSE,Think For Yourself - Remastered 2009,49,Rubber Soul (Remastered),C,major,C major,0,0,The Beatles,0
0.59,0.641,-9.687,0.0416,0.00682,0,0.0553,0.792,120.773,4GBaPHvAyj4V2jeobD9tsy,4,163106,FALSE,The Word - Remastered 2009,48,Rubber Soul (Remastered),C,major,C major,0,0,The Beatles,0
0.667,0.498,-11.027,0.0364,0.00772,0,0.0481,0.774,85.843,5E3BVY66TEDexFutOO5GeS,4,146386,FALSE,I'm Looking Through You - Remastered 2009,53,Rubber Soul (Remastered),C#,major,C# major,0,0,The Beatles,0
0.492,0.755,-9.273,0.0331,0.00748,0,0.102,0.796,127.387,7C6hdDIz90Uf5YmdZnYbJJ,4,142266,FALSE,If I Needed Someone - Remastered 2009,49,Rubber Soul (Remastered),A,major,A major,0,0,The Beatles,0
0.65,0.697,-6.288,0.0293,0.00549,0.000113,0.172,0.592,127.941,13G8lbgIdmdEeORgz4k36y,4,183750,FALSE,Yeah (Fantasizing),39,Roy Pablo,E,major,E major,0,0,boy pablo,0
0.431,0.663,-10.066,0.0351,0.0249,0.0397,0.117,0.855,203.908,4zvHZWOGyL7WcmqHOgtGCW,4,172941,FALSE,Everytime,62,Roy Pablo,D,major,D major,0,0,boy pablo,0
0.844,0.559,-10.095,0.0559,0.00829,0.00244,0.211,0.311,110.927,0EYPpcoR7q1XmYk3jdPZe0,4,111351,FALSE,imreallytiredthisdaysucks,44,Roy Pablo,A,major,A major,0,0,boy pablo,0
0.435,0.355,-11.015,0.0269,0.0386,0.712,0.601,0.739,180.004,1sdW5wGFuUB0A93EN7BhaL,4,203333,FALSE,ur phone,39,Roy Pablo,A#,major,A# major,0,0,boy pablo,0
0.676,0.82,-5.563,0.22,0.0352,0,0.171,0.316,85.316,3wkGvKJrflcCjsg6AuniE0,3,242946,TRUE,Finally Here,19,R.O.O.T.S. (Route of Overcoming the Struggle),G#,major,G# major,0,0,Flo Rida,0
0.731,0.813,-7.366,0.065,0.00439,3.50E-06,0.26,0.497,130.028,4uGucgzv0ydi35DgAlsTQ4,4,208920,FALSE,Jump (feat. Nelly Furtado),39,R.O.O.T.S. (Route of Overcoming the Struggle),F#,minor,F# minor,0,0,Flo Rida,0
0.398,0.709,-4.602,0.211,0.334,0,0.142,0.714,78.089,7maTLYdnHDNsq3bB1tu2nH,1,243226,FALSE,Be on You (feat. Ne-Yo),42,R.O.O.T.S. (Route of Overcoming the Struggle),E,minor,E minor,0,0,Flo Rida,0
0.594,0.89,-9.381,0.0364,0.0183,0.00123,0.145,0.568,137.884,2BGxyghF4m8mutpkbuX3Xh,4,221866,FALSE,Keep In Touch,14,The Romantics,G,major,G major,0,0,The Romantics,0
0.297,0.924,-9.517,0.0877,0.067,4.37E-05,0.0601,0.461,163.275,096DUzwf3dGZ8DDYjycAAJ,4,281493,FALSE,Girl Next Door,11,The Romantics,D,major,D major,0,0,The Romantics,0
0.588,0.592,-12.364,0.0321,0.31,0.00142,0.0796,0.93,124.639,7mT1BmKt8OEgojRLv6NQXV,4,233026,FALSE,Till I See You Again,10,The Romantics,B,major,B major,0,0,The Romantics,0
0.604,0.77,-10.667,0.0758,0.0311,0.000459,0.0648,0.921,148.515,4twVUNDzRwRn4M86SmgeNC,4,205440,FALSE,Hung On You,10,The Romantics,C,major,C major,0,0,The Romantics,0
0.535,0.886,-10.648,0.0447,0.022,0.000459,0.0722,0.959,135.3,41izIoSkrxUSR8wUoGNhBz,4,267693,FALSE,Gimme Me One More Chance,10,The Romantics,A,major,A major,0,0,The Romantics,0
0.377,0.651,-5.437,0.0589,0.0197,5.31E-05,0.174,0.0851,129.607,2ogKhhoMClkFXek7ZgxAhN,4,219742,FALSE,Shameless,75,Romance,E,minor,E minor,0,0,Camila Cabello,0
0.735,0.514,-5.464,0.082,0.109,0,0.359,0.517,77.566,4jFD7byoPdGkEdjHLMduR9,4,194440,FALSE,Living Proof,51,Romance,G,major,G major,0,0,Camila Cabello,0
0.666,0.549,-5.781,0.0269,0.0281,0.000181,0.136,0.596,98.014,0sHc1EEeOnmgjP6QmsR7px,4,200626,FALSE,Should've Said It,54,Romance,F,minor,F minor,0,0,Camila Cabello,0
0.574,0.593,-5.731,0.0463,0.411,1.55E-06,0.0966,0.355,128.073,7DoNtK2gVFRwJh0hkHe5wQ,4,194686,FALSE,Easy,54,Romance,E,minor,E minor,0,0,Camila Cabello,0
0.659,0.663,-6.823,0.0811,0.205,0,0.105,0.333,140.013,7jJ4y8hXMLMlGBu7Zm1XZj,4,222999,FALSE,Dream of You,50,Romance,B,major,B major,0,0,Camila Cabello,0
0.699,0.769,-5.732,0.0331,0.212,0,0.161,0.398,140.004,5SS4Hy4rZfltd3EoqJqBAh,4,276626,TRUE,Get Your Shit,41,Rolling Papers,B,minor,B minor,0,0,Wiz Khalifa,0
0.653,0.711,-6.454,0.0623,0.109,0,0.443,0.769,160.048,2kzRSiyignH8yzPTrWvyPo,4,191320,TRUE,No Sleep,62,Rolling Papers,A,major,A major,0,0,Wiz Khalifa,0
0.56,0.722,-5.314,0.109,0.4,1.62E-05,0.603,0.394,78.489,7mq3oelIPdpE5ASOlUxHJX,4,222466,TRUE,Top Floor,37,Rolling Papers,G#,major,G# major,0,0,Wiz Khalifa,0
0.74,0.723,-4.523,0.0716,0.443,0,0.149,0.919,82.018,6qa6a2fsCbLMkSIoZEfvTJ,4,200346,TRUE,Fly Solo,45,Rolling Papers,B,minor,B minor,0,0,Wiz Khalifa,0
0.685,0.632,-7.76,0.278,0.261,0,0.116,0.251,87.02,5zkgL12I3jPd6iOgPotFRB,4,260079,TRUE,Rooftops (feat. Curren$y),48,Rolling Papers,A,minor,A minor,0,0,Wiz Khalifa,0
0.75,0.737,-5.815,0.0279,0.225,0,0.0661,0.571,95.012,0Swx0M6iLt0Lr5nN33YCEB,4,269280,TRUE,Cameras,46,Rolling Papers,G#,major,G# major,0,0,Wiz Khalifa,0
0.714,0.669,-6.461,0.0723,0.016,0,0.11,0.54,119.923,00qyVgLK2j92HYoFaNCnVD,4,218853,FALSE,Dirty Picture,40,The Rokstarr Hits Collection,C#,major,C# major,0,0,Taio Cruz,0
0.748,0.828,-3.918,0.0729,0.0184,1.32E-05,0.277,0.617,124.04,5Ej3OcVHAwIMVwiLo0broE,4,212613,FALSE,Come On Girl,29,The Rokstarr Hits Collection,A,minor,A minor,0,0,Taio Cruz,0
0.606,0.883,-3.243,0.0423,0.00872,0,0.0698,0.608,128.053,5pmL3RzOy3IvGFaSDi4hZL,4,244906,TRUE,Hangover,70,TY.O (International Version),D#,major,D# major,0,0,Taio Cruz,0
0.797,0.718,-8.06,0.0311,0.33,0.623,0.0526,0.934,123.521,0GieNTSaubaerbynC22X41,4,215026,FALSE,I Need Somebody Like You,16,Rock Your Baby,A,minor,A minor,0,0,George McCrae,0
0.803,0.652,-8.122,0.0392,0.628,0.121,0.125,0.919,99.6,587Vwu9qc90AQx9rmTb2wg,4,167333,FALSE,I Get Lifted,39,Rock Your Baby,F,major,F major,0,0,George McCrae,0
0.705,0.872,-3.557,0.126,0.0618,0,0.227,0.75,93.628,2QsoVMTKj5m5kgztTOep98,4,207040,FALSE,Hey Baby,55,Rock Steady (Expanded Edition),B,minor,B minor,0,0,No Doubt,0
0.586,0.797,-4.265,0.128,0.0466,0.000183,0.315,0.829,180.322,4hxV0Ev50HGgzYGzfddYKS,4,173333,FALSE,Detective,31,Rock Steady (Expanded Edition),A,minor,A minor,0,0,No Doubt,0
0.794,0.571,-6.584,0.0631,0.0271,1.09E-06,0.291,0.506,93.144,2UfMhuDwK13rlz0hKLHxxi,4,247626,FALSE,Start The Fire,29,Rock Steady (Expanded Edition),G,major,G major,0,0,No Doubt,0
0.426,0.903,-9.661,0.0389,0.00578,0.00945,0.0945,0.762,122.201,0ZGLuduCPjgWY1n85ykgMe,4,280360,FALSE,Back In the Saddle,36,Rocks,C#,major,C# major,0,0,Aerosmith,0
0.332,0.904,-10.263,0.0445,0.00016,0.237,0.317,0.764,109.887,0SvVWpJKUTVeQxQLTPL02o,4,246466,FALSE,Rats In The Cellar,15,Rocks,C#,minor,C# minor,0,0,Aerosmith,0
0.483,0.909,-9.64,0.064,0.00345,0.000199,0.368,0.807,120.503,6b7MnwuZnJbP0NUqjoAOCc,4,219893,FALSE,Combination,13,Rocks,D#,minor,D# minor,0,0,Aerosmith,0
0.326,0.866,-10.124,0.0422,0.0325,4.71E-06,0.273,0.592,179.139,10rjhuLMkMRBWvMYDWUvWR,4,265573,FALSE,Nobody's Fault,15,Rocks,F,minor,F minor,0,0,Aerosmith,0
0.622,0.674,-4.94,0.0275,0.1,0,0.0685,0.633,97.991,02QPENpZVWiSrrLRXsXNqE,4,374453,FALSE,Roll On,44,Rock n Roll Jesus,B,major,B major,0,0,Kid Rock,0
0.635,0.926,-3.056,0.0517,0.000497,0.0412,0.0994,0.598,112.984,1SByxvzTeuhTtPLWuuO5G8,4,246640,TRUE,So Hott,45,Rock n Roll Jesus,G,major,G major,0,0,Kid Rock,0
0.514,0.961,-2.827,0.242,0.0158,0,0.0503,0.452,168.214,28LOLOo4Rqh7Jc6UtkMbWI,4,224880,TRUE,Sugar,30,Rock n Roll Jesus,G,major,G major,0,0,Kid Rock,0
0.498,0.907,-3.411,0.0356,0.00117,0,0.0477,0.569,93.941,1nuCFffr1NjI4UPG8rVCOe,4,215200,FALSE,We Can Go Anywhere,27,Right Where You Want Me,C#,major,C# major,0,0,Jesse McCartney,0
0.78,0.411,-5.683,0.028,0.0352,0,0.109,0.538,90.986,2UrD7wlM9KDutHtQlDPZtl,4,205493,FALSE,Feelin' You,20,Right Where You Want Me,D,minor,D minor,0,0,Jesse McCartney,0
0.401,0.644,-4.634,0.0324,0.269,0,0.0946,0.14,141.754,1plQUSmNw1RFMu9DAPqSyk,5,223000,FALSE,Invincible,18,Right Where You Want Me,B,major,B major,0,0,Jesse McCartney,0
0.462,0.807,-3.653,0.0447,0.182,5.08E-06,0.215,0.673,184.148,5eHBwub0uVM4bnXgzhiBbK,4,287133,FALSE,Army of Two,39,Right Place Right Time (Expanded Edition),F,major,F major,0,0,Olly Murs,0
0.489,0.886,-4.449,0.0538,0.0578,0,0.22,0.443,139.938,0noXtfFOVIvXK0B72sKu34,4,193293,FALSE,Right Place Right Time,39,Right Place Right Time (Expanded Edition),F,major,F major,0,0,Olly Murs,0
0.656,0.886,-3.95,0.0476,0.00807,0,0.424,0.888,125.011,5pHRxAyXGo5rmqJ5bFNoby,4,186600,FALSE,Hey You Beautiful,32,Right Place Right Time (Expanded Edition),G,minor,G minor,0,0,Olly Murs,0
0.655,0.929,-3.49,0.0532,0.0793,1.08E-06,0.0362,0.744,127.029,0ebcoOZETwvo97PisQWuNx,4,195773,FALSE,Personal,23,Right Place Right Time (Expanded Edition),A,minor,A minor,0,0,Olly Murs,0
0.602,0.782,-5.83,0.0589,0.0108,0,0.071,0.382,126,4ewVg9Bepq29kFprh2zoy0,4,202506,FALSE,Perfect Night (To Say Goodbye),20,Right Place Right Time (Expanded Edition),G,minor,G minor,0,0,Olly Murs,0
0.593,0.669,-10.121,0.0914,0.218,0,0.291,0.937,154.605,57nHoAn5YRKdbgCRCuc0rL,4,167440,FALSE,Love Hit Me,21,Right Back Where We Started From,C,minor,C minor,0,0,Maxine Nightingale,0
0.663,0.964,-5.503,0.0366,0.00174,0.0913,0.427,0.856,121.021,1JtOpqAgcYFpcW3BiKxUiX,4,225133,FALSE,Love You For A Day,25,Ricky Martin,G,major,G major,0,0,Ricky Martin,0
0.744,0.715,-12.926,0.0576,0.0687,0.00343,0.138,0.829,120.142,1mYefD2ghbf1YfyRnSJZ4I,4,267800,FALSE,Prime Time,13,Rhythm Of The Night,C,major,C major,0,0,DeBarge,0
0.702,0.491,-13.677,0.0332,0.542,5.92E-05,0.0646,0.687,95.288,7Kw7xGrqVluke6Jd3JgKeT,4,275626,FALSE,The Heart Is Not So Smart,21,Rhythm Of The Night,C,major,C major,0,0,DeBarge,0
0.909,0.553,-13.052,0.0327,0.277,0,0.0751,0.964,111.218,5n0PxMhv2rQz2qLf68RMxC,4,260240,FALSE,Give It Up,18,Rhythm Of The Night,A#,minor,A# minor,0,0,DeBarge,0
0.78,0.377,-17.026,0.0275,0.596,0.00506,0.0736,0.762,104.441,7m8tQy1OjgMo3Uja75DSy8,4,212626,FALSE,Single Heart,14,Rhythm Of The Night,A,minor,A minor,0,0,DeBarge,0
0.807,0.632,-13.934,0.0482,0.0317,0.0188,0.0478,0.961,124.003,3DybtNUgsS8p2y3SCMBcj5,4,284533,FALSE,You Wear It Well,31,Rhythm Of The Night,D#,minor,D# minor,0,0,DeBarge,0
0.618,0.564,-15.425,0.0595,0.00884,0.0729,0.115,0.834,118.986,4xFzFhtIQu75v3FqnP7pgX,4,405266,FALSE,The Walls (Came Tumbling Down),9,Rhythm Of The Night,B,minor,B minor,0,0,DeBarge,0
0.735,0.836,-8.117,0.0466,0.31,0.0567,0.205,0.855,112.309,6C1YAAL2KFTlpqfZqVN5LD,4,287826,FALSE,State Of The World,25,Rhythm Nation 1814,F#,major,F# major,0,0,Janet Jackson,0
0.764,0.691,-8.697,0.106,0.0206,0.191,0.332,0.729,107.128,7ge3T23WT21otEH5LXNFHT,4,233640,FALSE,The Knowledge,23,Rhythm Nation 1814,A#,minor,A# minor,0,0,Janet Jackson,0
0.746,0.947,-9.624,0.0602,0.159,0.00422,0.43,0.462,103.17,30tkVyBPF2ZGF2oBnaE6cE,4,349693,FALSE,Love Will Never Do (Without You),35,Rhythm Nation 1814,C#,major,C# major,0,0,Janet Jackson,0
0.704,0.893,-8.038,0.0477,0.121,0.00322,0.19,0.644,114.953,7wzl8TbHkZs68YH67cQmjB,4,290600,FALSE,Black Cat,38,Rhythm Nation 1814,E,minor,E minor,0,0,Janet Jackson,0
0.549,0.594,-11.638,0.0355,0.47,0.0367,0.327,0.592,165.558,4zGJoCZyMjscNR3CKXhzS8,4,299000,FALSE,Lonely,22,Rhythm Nation 1814,C#,major,C# major,0,0,Janet Jackson,0
0.572,0.45,-10.464,0.0323,0.199,0.000103,0.0497,0.111,81.975,4ijVfb64BvoN3ju3DlCc8v,4,361240,FALSE,Someday Is Tonight,27,Rhythm Nation 1814,G#,major,G# major,0,0,Janet Jackson,0
0.58,0.535,-10.804,0.0265,0.351,5.75E-05,0.161,0.709,113.229,6vgfZHoJY3iPhTV5TARaHe,4,329026,FALSE,South City Midnight Lady,0,Rhino Hi-Five: The Doobie Brothers [Vol. 2],C,major,C major,0,0,The Doobie Brothers,0
0.637,0.697,-8.903,0.0297,0.171,0,0.108,0.938,147.103,4xnR3P1OVSQEr568PmrDOK,4,231600,FALSE,Takin' It To The Streets,0,Rhino Hi-Five: The Doobie Brothers [Vol. 2],C,major,C major,0,0,The Doobie Brothers,0
0.49,0.82,-8.336,0.0365,0.233,6.43E-06,0.0349,0.948,177.152,2gDxJ9gJGONvgxlqHXfK2m,4,219826,FALSE,Take Me In Your Arms,0,Rhino Hi-Five: The Doobie Brothers [Vol. 2],B,minor,B minor,0,0,The Doobie Brothers,0
0.66,0.824,-9.236,0.0419,0.0122,0.00836,0.303,0.768,121.002,7necchHBNHDn2XQbntiXUq,4,280506,FALSE,Power of Love,0,Rhino Hi-Five: Deee-Lite,A,minor,A minor,0,0,Deee-Lite,0
0.791,0.631,-14.543,0.0495,0.0069,0.867,0.333,0.534,111.228,636RkmhngF9JOnMDISLBZH,4,220480,FALSE,What Is Love?,0,Rhino Hi-Five: Deee-Lite,D,major,D major,0,0,Deee-Lite,0
